Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain,Ridge Predicted Stress,RFR Predicted Stress,XGB Predicted Stress,SVR Predicted Stress,ANN Predicted Stress,SGD Predicted Stress
0.001,150,0.084998004,694.4905396,0.076373832,919.7999188,827.5026685,722.09045,914.4813206,756.0348,914.9766074
0.001,150,0.085000552,694.4927979,0.07637638,919.8094901,827.5017585,722.09045,914.4912486,756.0348,914.986835
0.001,150,0.085019246,694.5171509,0.076395074,919.879712,827.485263,722.09045,914.5640877,756.0348,915.0618724
0.001,150,0.085032538,694.5441284,0.076408366,919.9296419,827.4773334,722.09045,914.6158785,756.0348,915.1152263
0.001,150,0.085060574,694.593689,0.076436402,920.0349559,827.3630923,722.09045,914.7251176,756.0348,915.2277623
0.001,150,0.085073091,694.6526489,0.076448919,920.0819746,827.3373159,722.09045,914.7738887,756.0348,915.2780053
0.001,150,0.085090131,694.7198486,0.076465959,920.1459835,827.3327058,722.09045,914.8402832,756.0348,915.3464035
0.001,150,0.085104935,694.7807007,0.076480763,920.201593,827.3271157,722.09045,914.8979653,756.0348,915.4058265
0.001,150,0.085119076,694.8355713,0.076494904,920.2547121,827.3259835,722.1959,914.9530641,756.0348,915.4625882
0.001,150,0.08513733,694.8851929,0.076513158,920.3232811,827.3242259,722.1959,915.0241888,756.0348,915.5358595
0.001,150,0.085181139,694.9337769,0.076556968,920.4878484,827.3046911,722.1959,915.1948896,756.0348,915.711712
0.001,150,0.085184865,694.9441528,0.076560693,920.501841,827.3046911,722.1959,915.2094036,756.0348,915.7266641
0.001,150,0.085191838,694.9492188,0.076567667,920.528038,827.3020553,722.1959,915.236577,756.0348,915.7546576
0.001,150,0.0852172,694.9702759,0.076593028,920.6233037,827.3020553,722.1959,915.3353933,756.0348,915.8564562
0.001,150,0.085234508,694.9859009,0.076610336,920.6883192,827.3021961,722.1959,915.402832,756.0348,915.9259302
0.001,150,0.085253686,695.0064697,0.076629514,920.7603592,827.3027094,722.10767,915.4775569,756.0348,916.0029103
0.001,150,0.08527831,695.0274048,0.076654138,920.8528565,827.3072394,722.10767,915.5735016,756.0348,916.1017506
0.001,150,0.085272014,695.0290527,0.076647842,920.8292063,827.3072394,722.10767,915.5489699,756.0348,916.0764786
0.001,150,0.085334614,695.0685425,0.076710442,921.0643561,827.397222,722.10767,915.7928838,756.0348,916.3277538
0.001,150,0.085312493,695.0374146,0.076688321,920.981261,827.3503843,722.10767,915.7066918,756.0348,916.2389606
0.001,150,0.085341297,695.0339355,0.076717125,921.08946,827.397222,722.10767,915.8189234,756.0348,916.3545793
0.001,150,0.085367985,695.026062,0.076743813,921.1897104,827.4131576,722.10767,915.9229102,756.0348,916.4617044
0.001,150,0.08537247,694.9906616,0.076748298,921.2065578,827.4131576,722.10767,915.9403855,756.0348,916.4797071
0.001,150,0.085402444,694.9812012,0.076778272,921.3191517,827.4162056,722.10767,916.0571758,756.0348,916.6000222
0.001,150,0.085429743,694.9796143,0.076805571,921.4216973,827.4172169,722.10767,916.1635433,756.0348,916.7095999
0.001,150,0.085436337,694.9508667,0.076812165,921.4464669,827.4172169,722.10767,916.1892361,756.0348,916.7360681
0.001,150,0.085498877,694.9657593,0.076874705,921.6813914,827.4841886,722.10767,916.4329162,756.0348,916.9871025
0.001,150,0.085464947,694.9215698,0.076840775,921.5539372,827.4237837,722.10767,916.3007118,756.0348,916.8509081
0.001,150,0.085496955,694.9107666,0.076872783,921.6741716,827.4841886,722.10767,916.4254274,756.0348,916.9793877
0.001,150,0.08550369,694.885437,0.076879518,921.6994708,827.4841886,722.10767,916.4516695,756.0348,917.0064218
0.001,150,0.085521296,694.8795166,0.076897124,921.7656058,827.5046241,722.10767,916.5202693,756.0348,917.077092
0.001,150,0.08553125,694.8727417,0.076907078,921.8029968,827.5156775,722.10767,916.559054,756.0348,917.1170472
0.001,150,0.085596517,694.9231567,0.076972345,922.0481649,827.5882046,722.10767,916.8133595,756.0348,917.3790277
0.001,150,0.08556927,694.9129028,0.076945098,921.9458147,827.5777153,722.10767,916.7071947,756.0348,917.2696588
0.001,150,0.085616037,694.9454956,0.076991865,922.1214896,827.6135512,723.7804,916.889417,756.0348,917.4573807
0.001,150,0.085627027,694.9580078,0.077002855,922.1627723,827.6213534,723.7804,916.9322384,756.0348,917.5014943
0.001,150,0.085644461,694.9745483,0.077020289,922.2282611,827.6332047,723.7804,917.000168,756.0348,917.5714741
0.001,150,0.085645489,694.9743042,0.077021318,922.2321264,827.6332047,723.7804,917.0041774,756.0348,917.5756045
0.001,150,0.085674934,695.0089722,0.077050762,922.3427295,827.6666399,723.7804,917.1189026,756.0348,917.6937921
0.001,150,0.08568868,695.0461426,0.077064509,922.3943685,827.6751626,723.7804,917.1724663,756.0348,917.7489724
0.001,150,0.085699432,695.0820923,0.07707526,922.4347534,827.6842047,723.7804,917.2143563,756.0348,917.7921267
0.001,150,0.085735224,695.1363525,0.077111052,922.569202,827.735109,723.7804,917.3538159,756.0348,917.9357951
0.001,150,0.085734382,695.157959,0.07711021,922.5660391,827.735109,723.7804,917.3505351,756.0348,917.9324153
0.001,150,0.085770719,695.1854248,0.077146547,922.7025349,827.7455821,723.7804,917.4921181,756.0348,918.0782714
0.001,150,0.085821487,695.2196655,0.077197315,922.8932392,827.7964767,730.531,917.68993,756.0348,918.2820532
0.001,150,0.085802443,695.2095337,0.077178271,922.8217025,827.7796371,730.531,917.6157272,756.0348,918.205611
0.001,150,0.085819103,695.2094116,0.077194931,922.8842839,827.7913707,730.531,917.680641,756.0348,918.2724839
0.001,150,0.085845232,695.2084351,0.07722106,922.9824345,827.8294048,730.531,917.7824497,756.0348,918.3773652
0.001,150,0.085854903,695.2025757,0.077230731,923.0187626,827.8387391,730.531,917.8201317,756.0348,918.4161844
0.001,150,0.085866541,695.1975708,0.077242369,923.0624794,827.8841537,730.531,917.8654778,756.0348,918.4628992
0.001,150,0.085903943,695.2044067,0.077279771,923.2029757,827.8886947,730.531,918.0112106,756.0348,918.6130301
0.001,150,0.085908487,695.1917114,0.077284316,923.2200485,827.9133484,730.531,918.0289196,756.0348,918.6312737
0.001,150,0.085952558,695.2103882,0.077328386,923.3855925,827.9562117,730.531,918.2006335,756.0348,918.8081698
0.001,150,0.08595819,695.1948853,0.077334018,923.4067484,827.9562117,730.531,918.2225779,756.0348,918.8307766
0.001,150,0.08597286,695.1774292,0.077348689,923.4618584,827.9680635,730.531,918.2797418,756.0348,918.8896657
0.001,150,0.086008042,695.1735229,0.07738387,923.5940118,827.9982126,730.531,918.4168207,756.0348,919.0308816
0.001,150,0.086003453,695.1428223,0.077379281,923.5767738,827.9963185,730.531,918.3989401,756.0348,919.0124614
0.001,150,0.086028934,695.1329956,0.077404762,923.6724902,828.0240884,730.531,918.498224,756.0348,919.1147417
0.001,150,0.086042196,695.1363525,0.077418024,923.7223074,828.0471764,730.7844,918.5498979,756.0348,919.1679751
0.001,150,0.086062253,695.1489868,0.077438081,923.7976493,828.0580318,731.77356,918.6280478,756.0348,919.2484836
0.001,150,0.08606685,695.1574097,0.077442678,923.8149174,828.0580318,731.77356,918.6459595,756.0348,919.2669358
0.001,150,0.08610893,695.2110596,0.077484759,923.9729899,828.1151727,732.13586,918.8099234,756.0348,919.4358482
0.001,150,0.086123683,695.2512817,0.077499511,924.0284041,828.1343084,732.13586,918.8674029,756.0348,919.4950625
0.001,150,0.08615654,695.2946777,0.077532368,924.1518277,828.1535604,732.13586,918.9954265,756.0348,919.6269499
0.001,150,0.086163938,695.3050537,0.077539766,924.1796174,828.1541942,732.13586,919.024252,756.0348,919.6566453
0.001,150,0.0861727,695.3063965,0.077548528,924.2125309,828.1541942,731.68256,919.0583921,756.0348,919.6918158
0.001,150,0.086186744,695.2878418,0.077562572,924.2652856,828.1551381,731.68256,919.113113,756.0348,919.7481882
0.001,150,0.086231641,695.2820435,0.07760747,924.4339398,828.1525934,731.9951,919.288053,756.0348,919.9284079
0.001,150,0.086216718,695.2403564,0.077592546,924.3778795,828.1528058,731.68256,919.2299033,756.0348,919.8685033
0.001,150,0.086261652,695.2591553,0.077637481,924.5466727,828.1509855,731.9951,919.4049875,756.0348,920.0488716
0.001,150,0.086264908,695.2494507,0.077640736,924.5588997,828.1474682,731.9951,919.4176703,756.0348,920.0619371
0.001,150,0.086288363,695.2669678,0.077664191,924.6470058,828.1394236,731.9951,919.5090601,756.0348,920.156085
0.001,150,0.086297356,695.2822266,0.077673184,924.680787,828.1282172,731.9951,919.5441003,756.0348,920.1921827
0.001,150,0.086336263,695.3049316,0.077712091,924.8269367,828.0571323,731.9951,919.6956971,756.0348,920.3483547
0.001,150,0.086334795,695.3052368,0.077710623,924.8214223,828.0571323,731.9951,919.6899772,756.0348,920.3424622
0.001,150,0.086372346,695.3338013,0.077748174,924.9624784,828.0430207,731.9951,919.8362904,756.0348,920.4931912
0.001,150,0.086382918,695.3314209,0.077758746,925.0021909,828.0435652,731.9951,919.877483,756.0348,920.5356271
0.001,150,0.086381413,695.3171387,0.077757241,924.9965375,828.0435652,731.9951,919.871619,756.0348,920.529586
0.001,150,0.086432353,695.3386841,0.077808181,925.1878879,828.0515609,732.26184,920.070101,756.0348,920.7340582
0.001,150,0.086433254,695.3148193,0.077809082,925.1912724,828.0515609,732.26184,920.0736116,756.0348,920.7376748
0.001,150,0.086454332,695.3044434,0.07783016,925.2704495,828.0586703,732.79803,920.1557397,756.0348,920.8222816
0.001,150,0.086482421,695.3052979,0.077858249,925.3759626,828.1096305,732.79803,920.2651853,756.0348,920.9350303
0.001,150,0.086493962,695.2943726,0.07786979,925.4193151,828.1413174,732.79803,920.3101536,756.0348,920.9813557
0.001,150,0.086512685,695.2929077,0.077888513,925.4896459,828.1732601,732.79803,920.3831056,756.0348,921.0565094
0.001,150,0.086547539,695.2922363,0.077923367,925.620571,828.1827143,732.79803,920.5189103,756.0348,921.1964128
0.001,150,0.086535953,695.2612915,0.077911781,925.5770495,828.1813628,732.79803,920.4737668,756.0348,921.1499068
0.001,150,0.086558476,695.2614136,0.077934304,925.6616546,828.2036442,732.79803,920.5615251,756.0348,921.2403137
0.001,150,0.086616971,695.2811279,0.077992799,925.8813844,828.2505314,732.79803,920.7894444,756.0348,921.4751115
0.001,150,0.086597487,695.2522583,0.077973315,925.808195,828.2313841,732.79803,920.7135271,756.0348,921.3969031
0.001,150,0.08662343,695.2661133,0.077999258,925.9056469,828.2505314,732.79803,920.8146111,756.0348,921.5010379
0.001,150,0.086624958,695.2820435,0.078000786,925.9113867,828.2514689,732.79803,920.8205648,756.0348,921.5071712
0.001,150,0.086658567,695.3179321,0.078034395,926.037635,828.3087998,732.79803,920.9515185,756.0348,921.6420771
0.001,150,0.086677782,695.3527832,0.07805361,926.109814,828.3179473,732.79803,921.0263876,756.0348,921.7192058
0.001,150,0.086701952,695.3853149,0.07807778,926.2006059,828.3487374,732.79803,921.1205633,756.0348,921.8162237
0.001,150,0.086699001,695.3972168,0.07807483,926.1895245,828.3487374,732.79803,921.109069,756.0348,921.8043825
0.001,150,0.086749688,695.4364014,0.078125516,926.3799207,828.3730469,732.3679,921.3065613,756.0348,922.0078352
0.001,150,0.086730175,695.4249268,0.078106003,926.3066224,828.3728348,732.79803,921.2305311,756.0348,921.9295103
0.001,150,0.086758919,695.4467773,0.078134747,926.4145959,828.3730469,732.3679,921.3425289,756.0348,922.0448882
0.001,150,0.086776942,695.4754639,0.07815277,926.4822973,828.3727685,732.3679,921.4127535,756.0348,922.1172322
0.001,150,0.086802103,695.5157471,0.078177931,926.5768117,828.3780822,732.3679,921.5107905,756.0348,922.218228
0.001,150,0.086805813,695.5492554,0.078181641,926.5907479,828.3795847,732.3679,921.5252461,756.0348,922.2331199
0.001,150,0.086864337,695.6240234,0.078240165,926.8105867,828.4615809,728.5628,921.7532783,756.0348,922.4680342
0.001,150,0.086847655,695.6353149,0.078223484,926.7479264,828.3872575,729.22577,921.6882827,756.0348,922.4010769
0.001,150,0.086867362,695.6560059,0.07824319,926.8219497,828.4615809,728.5628,921.7650649,756.0348,922.4801765
0.001,150,0.086894445,695.6757202,0.078270273,926.9236839,828.4740552,726.952,921.8705908,756.0348,922.5888871
0.001,150,0.086918503,695.6794434,0.078294331,927.0140551,828.4857396,728.0158,921.9643301,756.0348,922.6854555
0.001,150,0.086939529,695.6705933,0.078315357,927.0930369,828.5287296,725.5648,922.0462555,756.0348,922.7698535
0.001,150,0.086960383,695.6715088,0.078336211,927.1713725,828.5426976,726.79694,922.1275108,756.0348,922.8535611
0.001,150,0.086953804,695.657959,0.078329632,927.1466593,828.5321111,726.79694,922.1018765,756.0348,922.8271531
0.001,150,0.086978838,695.670166,0.078354666,927.2406967,828.5562242,726.79694,922.1994186,756.0348,922.9276391
0.001,150,0.087012231,695.6896973,0.07838806,927.3661374,828.619276,727.01074,922.3295346,756.0348,923.061682
0.001,150,0.087009877,695.6981812,0.078385705,927.3572911,828.619276,727.01074,922.3203586,756.0348,923.0522291
0.001,150,0.087034516,695.7127075,0.078410344,927.4498447,828.6666464,727.01074,922.4163617,756.0348,923.1511296
0.001,150,0.087053984,695.7216797,0.078429813,927.5229778,828.6781461,728.05804,922.4922205,756.0348,923.2292778
0.001,150,0.087062187,695.7290039,0.078438016,927.5537915,828.7056105,728.05804,922.5241826,756.0348,923.2622045
0.001,150,0.087111749,695.7651978,0.078487577,927.7399617,828.775344,728.05804,922.7172915,756.0348,923.4611415
0.001,150,0.087106429,695.7598877,0.078482257,927.7199777,828.775344,728.05804,922.6965627,756.0348,923.4397871
0.001,150,0.087133579,695.7799683,0.078509407,927.8219636,828.810703,728.05804,922.8023496,756.0348,923.5487667
0.001,150,0.087177306,695.8099976,0.078553135,927.9862229,828.8662079,728.05804,922.9727309,756.0348,923.7242901
0.001,150,0.087176576,695.7922974,0.078552404,927.983477,828.8662079,728.05804,922.9698826,756.0348,923.7213559
0.001,150,0.087183647,695.7713623,0.078559475,928.0100384,828.8662079,728.05804,922.997434,756.0348,923.7497387
0.001,150,0.087209024,695.7525024,0.078584852,928.1053642,828.9127273,728.05804,923.0963126,756.0348,923.8516015
0.001,150,0.087216958,695.7251587,0.078592787,928.1351711,828.9158923,728.05804,923.1272305,756.0348,923.8834525
0.001,150,0.087241858,695.7149048,0.078617686,928.2287014,828.944979,728.05804,923.2242466,756.0348,923.9833966
0.001,150,0.087289013,695.7236938,0.078664841,928.4058338,828.9654857,728.4833,923.4079808,756.0348,924.1726759
0.001,150,0.087288596,695.6993408,0.078664424,928.4042674,828.9654857,728.4833,923.406356,756.0348,924.1710021
0.001,150,0.087306313,695.6864014,0.078682141,928.4708193,828.9725927,728.4833,923.4753883,756.0348,924.2421178
0.001,150,0.087336704,695.6828003,0.078712532,928.5849796,828.9754201,728.4833,923.5938035,756.0348,924.3641067
0.001,150,0.087317698,695.6361694,0.078693526,928.5135857,828.9725927,728.4833,923.5197487,756.0348,924.287817
0.001,150,0.08737351,695.6435547,0.078749338,928.7232372,828.9855507,729.3478,923.7372139,756.0348,924.5118453
0.001,150,0.087363303,695.6057739,0.078739131,928.6848957,828.9855507,728.2012,923.6974435,756.0348,924.4708746
0.001,150,0.087386735,695.598877,0.078762563,928.7729154,828.9866815,729.3478,923.7887437,756.0348,924.5649303
0.001,150,0.087414488,695.6044922,0.078790316,928.8771664,828.9887188,729.3478,923.8968801,756.0348,924.6763303
0.001,150,0.087435097,695.6154175,0.078810925,928.9545817,828.9906169,729.3478,923.9771808,756.0348,924.7590544
0.001,150,0.087443277,695.626709,0.078819105,928.985309,828.9906169,729.3478,924.0090532,756.0348,924.7918888
0.001,150,0.087481387,695.6616821,0.078857215,929.1284649,828.9887599,728.3643,924.1575446,756.0348,924.9448617
0.001,150,0.087467931,695.6688843,0.078843759,929.0779189,828.989111,728.8204,924.1051148,756.0348,924.8908495
0.001,150,0.087513909,695.7081909,0.078889737,929.2506301,828.9599597,728.3643,924.2842629,756.0348,925.0754044
0.001,150,0.087518699,695.715271,0.078894528,929.2686269,828.9586427,728.3643,924.3029305,756.0348,925.0946354
0.001,150,0.087528735,695.7302856,0.078904564,929.306326,828.9569357,728.3643,924.3420347,756.0348,925.1349197
0.001,150,0.087548167,695.7697144,0.078923995,929.3793163,828.9381139,728.5126,924.4177454,756.0348,925.2129154
0.001,150,0.087575816,695.8101196,0.078951644,929.4831767,828.9341918,729.2129,924.5254766,756.0348,925.323898
0.001,150,0.087590747,695.8460693,0.078966575,929.5392633,828.9332434,729.2129,924.5836536,756.0348,925.3838307
0.001,150,0.087631047,695.9014282,0.079006875,929.6906456,828.9326645,729.2129,924.740678,756.0348,925.5455942
0.001,150,0.087623455,695.9110107,0.078999283,929.6621272,828.9332434,729.2129,924.7110966,756.0348,925.51512
0.001,150,0.087651484,695.9188232,0.079027312,929.7674149,828.9339874,730.13855,924.8203085,756.0348,925.6276279
0.001,150,0.087659068,695.9030762,0.079034897,929.7959071,828.9323224,730.13855,924.8498626,756.0348,925.658074
0.001,150,0.087675817,695.894043,0.079051645,929.8588191,828.9327938,730.13855,924.9151193,756.0348,925.7253002
0.001,150,0.087693147,695.8852539,0.079068976,929.923921,828.9300754,730.2922,924.9826476,756.0348,925.7948665
0.001,150,0.087733999,695.8966064,0.079109827,930.0773731,828.9055795,731.6844,925.141819,756.0348,925.9588416
0.001,150,0.087730922,695.8815918,0.07910675,930.0658147,828.9055795,731.6844,925.1298298,756.0348,925.9464906
0.001,150,0.087759137,695.8933716,0.079134965,930.1718012,828.9069812,731.6844,925.2397664,756.0348,926.0597451
0.001,150,0.087762639,695.8869629,0.079138467,930.184956,828.9069812,731.6844,925.2534115,756.0348,926.0738021
0.001,150,0.087791979,695.9006348,0.079167807,930.2951684,828.918937,731.6844,925.3677316,756.0348,926.1915723
0.001,150,0.087820865,695.9056396,0.079196693,930.4036754,828.9220128,731.6844,925.4802826,756.0348,926.3075202
0.001,150,0.087845542,695.9197388,0.07922137,930.4963717,828.9271576,731.6844,925.5764338,756.0348,926.4065732
0.001,150,0.087824352,695.9007568,0.07920018,930.4167739,828.9220128,731.6844,925.4938693,756.0348,926.3215169
0.001,150,0.08788199,695.9345093,0.079257818,930.6332845,828.947331,731.6844,925.7184493,756.0348,926.5528748
0.001,150,0.087874599,695.9189453,0.079250427,930.6055211,828.947331,731.6844,925.6896511,756.0348,926.5232075
0.001,150,0.087902278,695.937439,0.079278106,930.7094941,828.9904746,731.6844,925.7974993,756.0348,926.6343105
0.001,150,0.087931566,695.9415894,0.079307394,930.8195111,829.0413213,731.6844,925.9116167,756.0348,926.751872
0.001,150,0.087934971,695.932373,0.079310799,930.8323016,829.050839,731.6844,925.9248839,756.0348,926.7655396
0.001,150,0.087970458,695.9420166,0.079346286,930.9656045,829.0860102,731.6099,926.063155,756.0348,926.9079838
0.001,150,0.087992817,695.944397,0.079368645,931.0495935,829.0949057,731.6099,926.1502743,756.0348,926.9977324
0.001,150,0.087990642,695.9179688,0.07936647,931.0414234,829.0949057,731.6099,926.1417997,756.0348,926.989002
0.001,150,0.088029258,695.9252319,0.079405086,931.18648,829.1881763,732.49274,926.2922626,756.0348,927.1440059
0.001,150,0.088028714,695.9054565,0.079404542,931.1844365,829.1834402,731.78754,926.290143,756.0348,927.1418223
0.001,150,0.088049926,695.8947754,0.079425754,931.264117,829.1934033,732.49274,926.3727932,756.0348,927.2269669
0.001,150,0.08807864,695.8895264,0.079454469,931.3719816,829.2043368,732.49274,926.484678,756.0348,927.3422284
0.001,150,0.088086702,695.8639526,0.07946253,931.4022619,829.2072782,732.49274,926.5160867,756.0348,927.3745851
0.001,150,0.088110253,695.8579712,0.079486081,931.4907285,829.2179533,732.8816,926.6078506,756.0348,927.4691184
0.001,150,0.088143259,695.8554077,0.079519087,931.6147118,829.2441541,732.8816,926.7364548,756.0348,927.6016039
0.001,150,0.088144116,695.8404541,0.079519944,931.617931,829.2441541,732.8816,926.739794,756.0348,927.6050438
0.001,150,0.08814659,695.8294067,0.079522418,931.6272243,829.2740452,732.8816,926.7494336,756.0348,927.6149744
0.001,150,0.08817935,695.8500977,0.079555178,931.7502836,829.3042405,732.8816,926.8770793,756.0348,927.7464725
0.001,150,0.088190906,695.8571167,0.079566734,931.7936924,829.3206623,732.8816,926.922106,756.0348,927.792858
0.001,150,0.088203788,695.8806152,0.079579616,931.8420821,829.3206623,733.0904,926.9722992,756.0348,927.8445662
0.001,150,0.088259466,695.9358521,0.079635294,932.0512302,829.3688039,733.0904,927.1892423,756.0348,928.0680566
0.001,150,0.088234834,695.9497681,0.079610663,931.9587066,829.3612234,733.0904,927.0932704,756.0348,927.9691883
0.001,150,0.088275895,696.0148926,0.079651723,932.1129439,829.3704029,733.0904,927.2532561,756.0348,928.1340023
0.001,150,0.088285334,696.0549316,0.079661163,932.1484042,829.3703155,733.0904,927.290038,756.0348,928.1718943
0.001,150,0.088317238,696.1072998,0.079693066,932.2682442,829.3662954,733.0904,927.4143445,756.0348,928.2999524
0.001,150,0.088312142,696.135437,0.07968797,932.2491016,829.3662954,733.0904,927.3944885,756.0348,928.2794971
0.001,150,0.08834514,696.1749878,0.079720968,932.3730548,829.3726668,732.3539,927.5230615,756.0348,928.4119505
0.001,150,0.088341057,696.1832886,0.079716885,932.3577175,829.366481,732.3539,927.5071525,756.0348,928.3955614
0.001,150,0.088404998,696.2320557,0.079780826,932.5979046,829.4354565,732.3539,927.7562915,756.0348,928.6522194
0.001,150,0.088373885,696.2085571,0.079749713,932.4810322,829.396203,732.3539,927.6350632,756.0348,928.5273324
0.001,150,0.088427424,696.2363281,0.079803253,932.6821491,829.4527015,732.3539,927.8436758,756.0348,928.742241
0.001,150,0.088418506,696.2115479,0.079794334,932.6486459,829.448505,732.3539,927.8089239,756.0348,928.7064403
0.001,150,0.088443726,696.2150879,0.079819554,932.7433819,829.4624378,732.3539,927.9071908,756.0348,928.8076729
0.001,150,0.088455543,696.2166138,0.079831371,932.7877712,829.4633745,733.0963,927.9532344,756.0348,928.8551062
0.001,150,0.088493392,696.2269287,0.07986922,932.9299466,829.4884873,733.0963,928.1007088,756.0348,929.0070314
0.001,150,0.088476136,696.1925049,0.079851964,932.8651264,829.4862562,733.0963,928.0334727,756.0348,928.9377661
0.001,150,0.088539168,696.2197876,0.079914996,933.101899,829.4932044,733.4158,928.2790699,756.0348,929.1907754
0.001,150,0.088526689,696.1843872,0.079902517,933.055023,829.4913557,733.4158,928.2304468,756.0348,929.1406849
0.001,150,0.088565685,696.1721802,0.079941513,933.2015071,829.503349,733.4158,928.3823904,756.0348,929.2972141
0.001,150,0.088573746,696.1488647,0.079949575,933.2317911,829.5139276,733.4158,928.4138031,756.0348,929.3295749
0.001,150,0.088585034,696.1359253,0.079960862,933.2741894,829.5179492,733.4158,928.4577816,756.0348,929.3748807
0.001,150,0.088614047,696.1414795,0.079989875,933.3831734,829.5169799,733.4158,928.5708275,756.0348,929.4913383
0.001,150,0.088625737,696.1287231,0.080001565,933.4270856,829.5164261,733.4158,928.6163763,756.0348,929.5382618
0.001,150,0.088658035,696.1487427,0.080033863,933.5484094,829.5131383,733.4158,928.7422218,756.0348,929.6679054
0.001,150,0.088661276,696.1404419,0.080037104,933.5605838,829.5131383,733.4158,928.75485,756.0348,929.6809147
0.001,150,0.088684447,696.1430664,0.080060275,933.647623,829.5452219,733.4158,928.8451332,756.0348,929.7739227
0.001,150,0.088712521,696.1489258,0.080088349,933.7530798,829.55082,733.4158,928.9545204,756.0348,929.8866112
0.001,150,0.088712722,696.1459961,0.08008855,933.7538349,829.55082,733.4158,928.9553036,756.0348,929.887418
0.001,150,0.088751741,696.15979,0.080127569,933.9004053,829.5529344,733.4158,929.1073368,756.0348,930.0440395
0.001,150,0.088751055,696.1508789,0.080126883,933.8978284,829.5529344,733.4158,929.1046639,756.0348,930.041286
0.001,150,0.088774294,696.1624756,0.080150122,933.9851231,829.5923824,733.4158,929.195212,756.0348,930.1345669
0.001,150,0.088801704,696.1795654,0.080177533,934.0880894,829.6154332,732.5767,929.3020159,756.0348,930.2445941
0.001,150,0.088827178,696.2008057,0.080203006,934.1837758,829.6807877,732.5767,929.4012686,756.0348,930.3468423
0.001,150,0.088827178,696.2014771,0.080203006,934.1837758,829.6807877,732.5767,929.4012686,756.0348,930.3468423
0.001,150,0.088858187,696.2190552,0.080234015,934.3002576,829.7229532,733.68097,929.5220917,756.0348,930.4713119
0.001,150,0.088859953,696.2140503,0.080235781,934.3068914,829.7381629,733.68097,929.5289727,756.0348,930.4784005
0.001,150,0.08888191,696.2225952,0.080257738,934.3893703,829.740834,733.68097,929.6145257,756.0348,930.5665355
0.001,150,0.088905707,696.2280884,0.080281535,934.4787611,829.7327123,733.68097,929.7072481,756.0348,930.6620563
0.001,150,0.088911563,696.2322388,0.080287391,934.5007585,829.7327123,733.68097,929.7300653,756.0348,930.6855621
0.001,150,0.088936865,696.2581787,0.080312693,934.5958026,829.7570507,734.74786,929.8286517,756.0348,930.7871239
0.001,150,0.088947371,696.2886353,0.080323199,934.6352672,829.7570507,732.60834,929.8695872,756.0348,930.8292948
0.001,150,0.088988274,696.3464966,0.080364102,934.7889146,829.8052213,733.5749,930.0289611,756.0348,930.9934787
0.001,150,0.088984095,696.3825073,0.080359923,934.7732167,829.8052213,733.5749,930.0126781,756.0348,930.9767043
0.001,150,0.089016132,696.4415283,0.08039196,934.89356,829.8384837,733.5749,930.1375067,756.0348,931.1053002
0.001,150,0.089029692,696.4830933,0.08040552,934.9444966,829.8384837,733.5749,930.1903417,756.0348,931.1597298
0.001,150,0.089049868,696.5211182,0.080425696,935.0202855,829.8747407,733.5749,930.2689553,756.0348,931.2407159
0.001,150,0.08907409,696.5529175,0.080449918,935.1112727,829.876789,733.5749,930.3633336,756.0348,931.3379426
0.001,150,0.089086883,696.5603027,0.080462711,935.1593281,829.8848975,733.5749,930.4131801,756.0348,931.3892934
0.001,150,0.08909449,696.5675659,0.080470318,935.187903,829.8905419,733.5749,930.4428199,756.0348,931.4198278
0.001,150,0.089155622,696.6077881,0.08053145,935.4175384,829.9628451,733.5749,930.6810139,756.0348,931.6652105
0.001,150,0.089142367,696.5825806,0.080518195,935.3677475,829.9510621,733.5749,930.6293673,756.0348,931.6120052
0.001,150,0.089169681,696.5918579,0.080545509,935.4703494,829.9666848,733.5749,930.7357932,756.0348,931.7216431
0.001,150,0.089175403,696.5823975,0.080551231,935.4918434,829.970799,733.5749,930.7580884,756.0348,931.7446111
0.001,150,0.089197814,696.5784912,0.080573643,935.5760316,829.9943798,733.5749,930.8454142,756.0348,931.8345725
0.001,150,0.089220583,696.5679321,0.080596412,935.6615607,829.9967686,733.5547,930.9341311,756.0348,931.9259668
0.001,150,0.089245625,696.5661621,0.080621453,935.7556244,830.0006644,731.00745,931.0317005,756.0348,932.0264809
0.001,150,0.089262664,696.5408936,0.080638492,935.8196295,829.9999249,729.851,931.0980911,756.0348,932.0948752
0.001,150,0.08927013,696.5098267,0.080645958,935.8476747,830.0120951,727.6108,931.1271815,756.0348,932.1248436
0.001,150,0.089304447,696.491333,0.080680275,935.9765826,830.0223487,723.8959,931.2608939,756.0348,932.2625914
0.001,150,0.089325398,696.4623413,0.080701226,936.0552826,830.022649,726.02594,931.3425271,756.0348,932.3466883
0.001,150,0.089325294,696.4169922,0.080701122,936.054892,830.022649,726.02594,931.3421219,756.0348,932.3462709
0.001,150,0.089349605,696.3806152,0.080725433,936.1462135,830.0226173,726.02594,931.436847,756.0348,932.4438548
0.001,150,0.08935795,696.3463745,0.080733778,936.1775605,830.021909,726.02594,931.4693623,756.0348,932.4773515
0.001,150,0.089391008,696.3268433,0.080766836,936.3017391,830.0200827,726.02594,931.5981691,756.0348,932.6100457
